order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,discount_group,delivery_group,order_year,order_month,order_dayofweek,is_weekend,returned_target,Predicted_Return,Return_Probability,Risk_Score,Risk_Category
O130471,C15701,P218006,Sports,100.68,0.0,1,Debit Card,2025-08-07,3,North,No,100.68,6.77,23.43,52,Male,46-60,0-10%,1-3 Days,2025,8,3,0,0,0,0.48873510097762546,48.87,Medium
O130472,C12608,P213029,Home,14.45,0.0,1,Debit Card,2023-12-02,5,South,No,14.45,4.82,-0.77,51,Male,46-60,0-10%,4-5 Days,2023,12,5,1,0,0,0.4716358638949342,47.16,Medium
O130473,C12475,P219935,Fashion,24.97,0.0,1,Credit Card,2023-11-24,6,West,No,24.97,4.7,4.04,39,Female,31-45,0-10%,6-7 Days,2023,11,4,0,0,1,0.6138224318234893,61.38,High
O130474,C14514,P220562,Home,65.87,0.0,1,Credit Card,2023-11-15,4,South,No,65.87,7.21,11.23,40,Male,31-45,0-10%,4-5 Days,2023,11,2,0,0,1,0.5540635647389123,55.41,Medium
O130475,C11370,P203275,Grocery,28.25,0.0,4,COD,2023-10-20,4,West,No,113.0,6.77,2.27,35,Male,31-45,0-10%,4-5 Days,2023,10,4,0,0,0,0.20762302112286934,20.76,Low
O130476,C13588,P242971,Grocery,9.45,0.0,2,UPI,2024-06-01,7,East,No,18.9,4.43,-2.92,38,Male,31-45,0-10%,6-7 Days,2024,6,5,1,0,0,0.17879553587802668,17.88,Low
O130477,C12502,P205257,Grocery,18.77,0.0,1,UPI,2024-06-15,7,North,No,18.77,3.49,-1.99,30,Male,18-30,0-10%,6-7 Days,2024,6,5,1,0,0,0.14675328716744185,14.68,Low
O130478,C14809,P224658,Grocery,9.39,0.0,1,Debit Card,2024-06-12,4,South,Yes,9.39,3.66,-2.91,65,Female,Above 60,0-10%,4-5 Days,2024,6,2,0,1,0,0.20756592617326408,20.76,Low
O130479,C16345,P236763,Electronics,172.45,0.0,5,Credit Card,2024-01-21,5,South,No,862.25,11.09,92.38,40,Female,31-45,0-10%,4-5 Days,2024,1,6,1,0,1,0.5528833516420262,55.29,Medium
O130480,C10178,P238574,Grocery,37.93,0.0,1,Debit Card,2024-05-28,5,North,No,37.93,4.77,-1.74,40,Female,31-45,0-10%,4-5 Days,2024,5,1,0,0,0,0.19796306237349914,19.8,Low
O130481,C16200,P228822,Fashion,53.17,0.2,1,PayPal,2024-11-28,7,East,No,42.54,4.55,10.34,67,Male,Above 60,11-20%,6-7 Days,2024,11,3,0,0,1,0.623226291176336,62.32,High
O130482,C17865,P245999,Toys,22.15,0.0,1,Credit Card,2023-12-18,6,West,No,22.15,3.78,5.08,30,Male,18-30,0-10%,6-7 Days,2023,12,0,0,0,0,0.4664299099178746,46.64,Medium
O130483,C17771,P236460,Beauty,19.55,0.05,1,COD,2025-01-05,6,West,No,18.57,4.02,4.34,18,Female,Under 18,0-10%,6-7 Days,2025,1,6,1,0,0,0.38294108827242196,38.29,Medium
O130484,C17971,P201757,Fashion,15.1,0.15,1,UPI,2024-05-19,4,South,No,12.84,1.28,3.21,34,Female,31-45,11-20%,4-5 Days,2024,5,6,1,0,1,0.5233508185594928,52.34,Medium
O130485,C11929,P221339,Home,247.17,0.0,1,Credit Card,2024-06-14,6,Central,No,247.17,7.54,61.67,51,Male,46-60,0-10%,6-7 Days,2024,6,4,0,0,0,0.49573155864899693,49.57,Medium
O130486,C15041,P222846,Home,186.59,0.05,1,PayPal,2025-08-29,4,West,No,177.26,8.09,41.54,53,Female,46-60,0-10%,4-5 Days,2025,8,4,0,0,1,0.5507150932352642,55.07,Medium
O130487,C16114,P240182,Sports,57.28,0.15,1,UPI,2024-03-18,5,West,No,48.69,6.19,8.42,38,Female,31-45,11-20%,4-5 Days,2024,3,0,0,0,0,0.4762936341082059,47.63,Medium
O130488,C12548,P239972,Beauty,70.7,0.0,1,COD,2024-06-09,5,West,No,70.7,6.41,25.4,18,Female,Under 18,0-10%,4-5 Days,2024,6,6,1,0,0,0.39624964217900344,39.62,Medium
O130489,C14834,P227915,Toys,10.29,0.05,1,Credit Card,2023-12-20,6,West,Yes,9.78,5.91,-2.0,29,Male,18-30,0-10%,6-7 Days,2023,12,2,0,1,1,0.515182400659271,51.52,Medium
O130490,C16052,P244617,Home,15.23,0.1,1,Credit Card,2023-09-29,7,South,No,13.71,5.0,-1.16,26,Male,18-30,0-10%,6-7 Days,2023,9,4,0,0,1,0.508741391597352,50.87,Medium
O130491,C10111,P245170,Sports,39.73,0.0,5,Credit Card,2024-07-24,7,East,No,198.65,6.52,53.08,28,Female,18-30,0-10%,6-7 Days,2024,7,2,0,0,0,0.43931539559882415,43.93,Medium
O130492,C13219,P211344,Toys,11.04,0.0,1,COD,2023-11-23,3,Central,No,11.04,4.12,0.3,34,Male,31-45,0-10%,1-3 Days,2023,11,3,0,0,0,0.45041322108282794,45.04,Medium
O130493,C17948,P223232,Electronics,607.65,0.0,1,PayPal,2023-10-04,5,South,No,607.65,11.97,60.95,68,Male,Above 60,0-10%,4-5 Days,2023,10,2,0,0,1,0.6439361148598235,64.39,High
O130494,C10714,P233493,Home,214.01,0.05,1,Credit Card,2024-06-11,4,West,No,203.31,8.09,48.84,40,Female,31-45,0-10%,4-5 Days,2024,6,1,0,0,1,0.56165226443061,56.17,Medium
O130495,C11401,P232079,Grocery,8.46,0.0,1,Wallet,2024-11-07,5,South,No,8.46,4.31,-3.63,59,Male,46-60,0-10%,4-5 Days,2024,11,3,0,0,0,0.18864656626119186,18.86,Low
O130496,C12924,P233875,Sports,128.68,0.1,1,Credit Card,2024-06-19,7,East,No,115.81,8.12,26.62,58,Male,46-60,0-10%,6-7 Days,2024,6,2,0,0,1,0.5251658038776256,52.52,Medium
O130497,C16034,P229558,Home,44.13,0.1,2,COD,2024-07-04,7,East,No,79.43,6.9,15.34,53,Male,46-60,0-10%,6-7 Days,2024,7,3,0,0,1,0.5125651868388434,51.26,Medium
O130498,C17515,P211017,Fashion,113.81,0.0,1,UPI,2024-11-24,6,South,Yes,113.81,7.82,32.01,64,Male,Above 60,0-10%,6-7 Days,2024,11,6,1,1,1,0.6202367301700163,62.02,High
O130499,C11381,P229481,Electronics,70.58,0.0,3,COD,2025-07-08,4,West,No,211.74,6.64,18.77,19,Female,18-30,0-10%,4-5 Days,2025,7,1,0,0,1,0.5146714162075051,51.47,Medium
O130500,C13127,P226777,Fashion,30.01,0.0,1,Debit Card,2024-03-22,4,South,No,30.01,4.6,5.9,53,Female,46-60,0-10%,4-5 Days,2024,3,4,0,0,1,0.6148136271991801,61.48,High
O130501,C14908,P220732,Fashion,86.48,0.0,2,PayPal,2024-09-01,3,North,No,172.96,6.98,53.56,30,Female,18-30,0-10%,1-3 Days,2024,9,6,1,0,1,0.5718227041248234,57.18,Medium
O130502,C17483,P247605,Home,104.13,0.1,1,Debit Card,2025-08-25,3,North,No,93.72,7.97,18.27,28,Male,18-30,0-10%,1-3 Days,2025,8,0,0,0,1,0.5703809825167309,57.04,Medium
O130503,C13011,P229968,Electronics,596.17,0.0,1,PayPal,2024-05-16,4,North,No,596.17,11.22,60.32,40,Male,31-45,0-10%,4-5 Days,2024,5,3,0,0,1,0.6240645545965127,62.41,High
O130504,C11208,P223457,Electronics,109.06,0.05,1,UPI,2024-06-25,6,South,No,103.61,8.1,4.33,36,Female,31-45,0-10%,6-7 Days,2024,6,1,0,0,1,0.5945365752254084,59.45,Medium
O130505,C13125,P228520,Toys,7.71,0.1,3,Credit Card,2024-02-03,4,West,No,20.82,5.25,3.08,42,Female,31-45,0-10%,4-5 Days,2024,2,5,1,0,0,0.4878798237103261,48.79,Medium
O130506,C10036,P200824,Fashion,30.03,0.15,1,Debit Card,2024-07-30,6,West,No,25.53,5.67,3.27,30,Female,18-30,11-20%,6-7 Days,2024,7,1,0,0,1,0.6247638162132892,62.48,High
O130507,C17890,P231573,Beauty,51.02,0.05,1,Credit Card,2024-07-23,5,East,No,48.47,6.25,15.56,63,Female,Above 60,0-10%,4-5 Days,2024,7,1,0,0,0,0.4780124379795034,47.8,Medium
O130508,C11828,P237370,Fashion,159.89,0.05,1,PayPal,2024-08-08,5,South,No,151.9,7.98,45.18,26,Female,18-30,0-10%,4-5 Days,2024,8,3,0,0,1,0.6394011868339775,63.94,High
O130509,C13060,P214467,Home,17.7,0.05,1,Debit Card,2023-10-16,4,Central,No,16.81,4.6,0.11,57,Female,46-60,0-10%,4-5 Days,2023,10,0,0,0,0,0.4977559449250915,49.78,Medium
O130510,C13341,P209926,Fashion,143.64,0.05,1,PayPal,2023-10-14,3,Central,No,136.46,7.14,40.62,49,Female,46-60,0-10%,1-3 Days,2023,10,5,1,0,1,0.5939955816733631,59.4,Medium
O130511,C17006,P223876,Electronics,439.36,0.15,1,Debit Card,2024-12-03,5,West,No,373.46,7.94,36.88,18,Male,Under 18,11-20%,4-5 Days,2024,12,1,0,0,1,0.596903109505512,59.69,Medium
O130512,C16875,P216734,Grocery,9.71,0.0,1,Wallet,2024-01-21,3,North,No,9.71,2.15,-1.37,69,Male,Above 60,0-10%,1-3 Days,2024,1,6,1,0,0,0.15786777385109987,15.79,Low
O130513,C17675,P221586,Home,46.79,0.0,1,Debit Card,2023-09-17,6,East,No,46.79,5.06,8.04,19,Female,18-30,0-10%,6-7 Days,2023,9,6,1,0,0,0.48421938544273013,48.42,Medium
O130514,C15347,P230659,Home,53.95,0.0,1,Debit Card,2025-07-15,4,North,No,53.95,6.71,8.4,30,Male,18-30,0-10%,4-5 Days,2025,7,1,0,0,1,0.5255793845790971,52.56,Medium
O130515,C17595,P244245,Fashion,58.65,0.15,1,Debit Card,2024-02-12,3,North,No,49.85,4.34,13.11,29,Male,18-30,11-20%,1-3 Days,2024,2,0,0,0,1,0.5975636355878722,59.76,Medium
O130516,C13941,P225410,Home,81.82,0.0,5,Debit Card,2025-05-04,7,East,No,409.1,7.94,106.61,24,Male,18-30,0-10%,6-7 Days,2025,5,6,1,0,0,0.4627585342861482,46.28,Medium
O130517,C17890,P207894,Beauty,3.78,0.1,2,Debit Card,2024-07-02,6,South,No,6.8,3.1,-0.04,24,Male,18-30,0-10%,6-7 Days,2024,7,1,0,0,0,0.43434412037482734,43.43,Medium
O130518,C10809,P226563,Fashion,171.38,0.05,1,Credit Card,2024-10-07,7,East,No,162.81,6.55,50.43,57,Male,46-60,0-10%,6-7 Days,2024,10,0,0,0,1,0.6243647690420523,62.44,High
O130519,C13072,P244781,Home,154.28,0.0,1,UPI,2024-06-25,3,North,No,154.28,6.75,36.45,64,Male,Above 60,0-10%,1-3 Days,2024,6,1,0,0,1,0.5198386695063373,51.98,Medium
O130520,C14118,P244631,Fashion,81.51,0.0,1,Debit Card,2023-12-02,5,Central,No,81.51,4.97,23.56,19,Male,18-30,0-10%,4-5 Days,2023,12,5,1,0,1,0.5531162107671403,55.31,Medium
O130521,C11526,P237759,Beauty,28.25,0.0,1,Wallet,2024-11-05,4,North,No,28.25,6.68,6.03,68,Male,Above 60,0-10%,4-5 Days,2024,11,1,0,0,0,0.4604129025583161,46.04,Medium
O130522,C13519,P202509,Toys,26.61,0.0,1,Debit Card,2024-05-13,5,North,No,26.61,6.84,3.8,61,Male,Above 60,0-10%,4-5 Days,2024,5,0,0,0,1,0.5198843250485972,51.99,Medium
O130523,C14891,P202672,Electronics,63.0,0.15,1,Credit Card,2023-11-25,4,South,No,53.55,6.87,-0.44,63,Female,Above 60,11-20%,4-5 Days,2023,11,5,1,0,1,0.5420215209492143,54.2,Medium
O130524,C10495,P219826,Home,74.91,0.1,1,COD,2024-01-13,6,East,No,67.42,6.5,12.38,61,Female,Above 60,0-10%,6-7 Days,2024,1,5,1,0,1,0.5029471016465249,50.29,Medium
O130525,C14995,P204158,Home,370.72,0.0,1,PayPal,2025-08-17,4,South,No,370.72,9.1,94.7,25,Male,18-30,0-10%,4-5 Days,2025,8,6,1,0,1,0.5067269925896151,50.67,Medium
O130526,C10424,P207807,Electronics,1072.32,0.0,1,Credit Card,2024-05-26,5,East,No,1072.32,9.27,119.41,42,Female,31-45,0-10%,4-5 Days,2024,5,6,1,0,1,0.563193157348186,56.32,Medium
O130527,C12747,P245056,Grocery,34.18,0.05,2,Credit Card,2024-05-16,8,East,No,64.94,6.85,-1.65,44,Female,31-45,0-10%,8-10 Days,2024,5,3,0,0,0,0.25509806675531954,25.51,Low
O130528,C12065,P231171,Fashion,334.11,0.15,1,Debit Card,2024-03-11,7,East,No,283.99,8.37,91.03,41,Other,31-45,11-20%,6-7 Days,2024,3,0,0,0,1,0.5985650821853981,59.86,Medium
O130529,C11982,P224525,Beauty,4.79,0.1,1,PayPal,2023-10-01,5,South,No,4.31,1.32,0.62,55,Other,46-60,0-10%,4-5 Days,2023,10,6,1,0,0,0.31264140060085505,31.26,Medium
O130530,C11468,P226513,Home,18.67,0.15,1,COD,2025-03-08,7,East,No,15.87,3.71,0.73,59,Female,46-60,11-20%,6-7 Days,2025,3,5,1,0,0,0.4089731231465099,40.9,Medium
O130531,C17728,P205797,Fashion,137.74,0.0,1,UPI,2023-09-23,6,South,No,137.74,7.92,40.29,47,Female,46-60,0-10%,6-7 Days,2023,9,5,1,0,1,0.5966581280806983,59.67,Medium
O130532,C17726,P233065,Beauty,3.76,0.2,1,Debit Card,2024-01-27,4,North,No,3.01,3.15,-1.8,48,Female,46-60,11-20%,4-5 Days,2024,1,5,1,0,0,0.37686434804261976,37.69,Medium
O130533,C16770,P248911,Sports,222.86,0.0,1,Debit Card,2024-03-02,6,South,No,222.86,8.85,58.01,69,Male,Above 60,0-10%,6-7 Days,2024,3,5,1,0,1,0.5002324925007801,50.02,Medium
O130534,C17206,P238848,Toys,43.02,0.0,1,Debit Card,2024-02-08,3,North,No,43.02,5.34,11.87,25,Female,18-30,0-10%,1-3 Days,2024,2,3,0,0,0,0.4887820297432476,48.88,Medium
O130535,C13800,P207746,Beauty,22.09,0.05,1,UPI,2024-08-23,3,North,No,20.99,4.27,5.18,64,Female,Above 60,0-10%,1-3 Days,2024,8,4,0,0,0,0.4319228798822884,43.19,Medium
O130536,C11233,P223718,Beauty,55.02,0.1,3,UPI,2024-02-17,7,North,No,148.55,8.08,58.77,45,Female,31-45,0-10%,6-7 Days,2024,2,5,1,0,0,0.4116729865105834,41.17,Medium
O130537,C11797,P243261,Toys,24.89,0.0,4,UPI,2024-06-19,4,North,No,99.56,7.99,31.83,25,Female,18-30,0-10%,4-5 Days,2024,6,2,0,0,0,0.48345309853815444,48.35,Medium
O130538,C16354,P203938,Home,34.78,0.05,2,COD,2024-02-10,3,Central,No,66.08,5.43,13.07,41,Female,31-45,0-10%,1-3 Days,2024,2,5,1,0,0,0.44789122097702033,44.79,Medium
O130539,C10564,P224316,Grocery,25.47,0.15,1,Credit Card,2024-04-17,7,East,No,21.65,1.92,-0.19,46,Female,46-60,11-20%,6-7 Days,2024,4,2,0,0,0,0.1646005633164567,16.46,Low
O130540,C13019,P234362,Beauty,15.56,0.0,1,PayPal,2023-10-22,5,North,No,15.56,4.89,2.11,30,Male,18-30,0-10%,4-5 Days,2023,10,6,1,0,0,0.37850455784393044,37.85,Medium
O130541,C11304,P216334,Fashion,17.04,0.05,1,Credit Card,2025-03-26,6,East,No,16.19,2.21,3.46,47,Female,46-60,0-10%,6-7 Days,2025,3,2,0,0,1,0.5797461891878298,57.97,Medium
O130542,C15952,P211557,Home,507.55,0.05,2,Credit Card,2024-12-25,4,West,No,964.34,8.6,261.42,65,Male,Above 60,0-10%,4-5 Days,2024,12,2,0,0,0,0.4818255558822134,48.18,Medium
O130543,C10132,P235983,Home,162.0,0.0,1,Credit Card,2023-10-18,4,West,No,162.0,7.67,37.69,68,Female,Above 60,0-10%,4-5 Days,2023,10,2,0,0,1,0.5495266351292475,54.95,Medium
O130544,C10448,P228880,Fashion,15.07,0.05,2,Credit Card,2025-01-28,6,South,Yes,28.63,4.37,5.65,18,Male,Under 18,0-10%,6-7 Days,2025,1,1,0,1,1,0.6198769563378678,61.99,High
O130545,C16407,P244257,Electronics,714.33,0.0,3,Credit Card,2023-11-07,4,South,No,2142.99,10.84,246.32,31,Male,31-45,0-10%,4-5 Days,2023,11,1,0,0,1,0.5646034206755379,56.46,Medium
O130546,C11830,P209673,Home,239.3,0.2,1,Wallet,2023-11-02,5,East,No,191.44,6.58,47.02,57,Male,46-60,11-20%,4-5 Days,2023,11,3,0,0,1,0.5199116658280333,51.99,Medium
O130547,C12158,P204379,Grocery,2.43,0.0,1,Credit Card,2025-08-27,5,South,No,2.43,0.58,-0.39,59,Male,46-60,0-10%,4-5 Days,2025,8,2,0,0,0,0.15502997156614587,15.5,Low
O130548,C13626,P244634,Fashion,11.66,0.0,3,PayPal,2024-05-05,5,South,No,34.98,6.18,6.06,18,Female,Under 18,0-10%,4-5 Days,2024,5,6,1,0,1,0.5933468560726287,59.33,Medium
O130549,C10849,P248613,Home,43.35,0.1,1,Debit Card,2025-02-20,7,South,No,39.02,6.86,4.07,38,Female,31-45,0-10%,6-7 Days,2025,2,3,0,0,1,0.5610772477619581,56.11,Medium
O130550,C15357,P232721,Sports,236.17,0.0,2,UPI,2023-12-31,6,East,No,472.34,10.86,130.84,69,Other,Above 60,0-10%,6-7 Days,2023,12,6,1,0,0,0.43374317454198347,43.37,Medium
O130551,C13962,P235950,Electronics,469.84,0.0,1,UPI,2024-07-04,3,Central,Yes,469.84,8.68,47.7,66,Male,Above 60,0-10%,1-3 Days,2024,7,3,0,1,1,0.5851937817142377,58.52,Medium
O130552,C11480,P220829,Toys,47.58,0.0,2,Credit Card,2025-03-20,8,North,No,95.16,7.79,30.27,62,Male,Above 60,0-10%,8-10 Days,2025,3,3,0,0,1,0.5266509386611669,52.67,Medium
O130553,C10900,P230028,Sports,193.18,0.1,5,UPI,2024-03-23,4,West,No,869.31,10.24,250.55,43,Male,31-45,0-10%,4-5 Days,2024,3,5,1,0,0,0.4270854794162642,42.71,Medium
O130554,C14854,P248513,Beauty,21.65,0.0,1,COD,2025-05-29,5,East,No,21.65,4.45,5.29,68,Male,Above 60,0-10%,4-5 Days,2025,5,3,0,0,0,0.42006852216085055,42.01,Medium
O130555,C11539,P207571,Fashion,7.57,0.05,2,Credit Card,2025-07-12,6,South,No,14.38,4.45,0.58,34,Female,31-45,0-10%,6-7 Days,2025,7,5,1,0,1,0.5829337258401492,58.29,Medium
O130556,C11899,P228363,Electronics,464.74,0.0,2,Credit Card,2023-10-10,6,East,No,929.48,9.72,101.82,65,Male,Above 60,0-10%,6-7 Days,2023,10,1,0,0,1,0.6031522534290996,60.32,High
O130557,C17004,P247068,Fashion,52.18,0.0,3,Debit Card,2025-08-29,4,North,No,156.54,8.25,46.54,32,Female,31-45,0-10%,4-5 Days,2025,8,4,0,0,1,0.6400004751399379,64.0,High
O130558,C12944,P242733,Toys,7.2,0.05,2,UPI,2025-03-30,3,Central,No,13.68,3.7,1.77,28,Male,18-30,0-10%,1-3 Days,2025,3,6,1,0,0,0.42540587852886813,42.54,Medium
O130559,C14957,P217735,Grocery,35.01,0.0,1,Credit Card,2025-03-13,6,East,No,35.01,5.82,-3.02,52,Male,46-60,0-10%,6-7 Days,2025,3,3,0,0,0,0.2187533906903658,21.88,Low
O130560,C15943,P225893,Sports,124.21,0.0,3,Credit Card,2025-06-18,4,South,Yes,372.63,9.03,102.76,63,Female,Above 60,0-10%,4-5 Days,2025,6,2,0,1,0,0.4916731558199841,49.17,Medium
O130561,C13244,P205613,Beauty,42.73,0.0,1,PayPal,2024-12-16,6,South,No,42.73,6.28,12.95,47,Male,46-60,0-10%,6-7 Days,2024,12,0,0,0,0,0.4513935290822715,45.14,Medium
O130562,C16336,P245239,Grocery,20.71,0.05,1,COD,2024-06-03,4,West,No,19.67,3.46,-1.89,69,Male,Above 60,0-10%,4-5 Days,2024,6,0,0,0,0,0.19026281214556245,19.03,Low
O130563,C10514,P226606,Toys,4.67,0.0,1,Credit Card,2025-02-28,6,South,No,4.67,2.79,-0.92,54,Female,46-60,0-10%,6-7 Days,2025,2,4,0,0,0,0.44511644932415506,44.51,Medium
O130564,C16933,P216595,Sports,42.25,0.0,1,Credit Card,2025-05-06,3,North,No,42.25,6.28,6.39,69,Male,Above 60,0-10%,1-3 Days,2025,5,1,0,0,0,0.4910239601096011,49.1,Medium
O130565,C15063,P201274,Electronics,515.7,0.05,4,PayPal,2024-11-27,5,South,Yes,1959.66,11.3,223.86,18,Female,Under 18,0-10%,4-5 Days,2024,11,2,0,1,1,0.5701026117746215,57.01,Medium
O130566,C11591,P248866,Fashion,48.07,0.1,1,UPI,2025-02-24,7,North,No,43.26,6.8,8.34,37,Female,31-45,0-10%,6-7 Days,2025,2,0,0,0,1,0.6281678717354937,62.82,High
O130567,C17953,P237030,Fashion,11.56,0.0,1,Debit Card,2023-09-22,5,East,No,11.56,5.61,-1.56,32,Male,31-45,0-10%,4-5 Days,2023,9,4,0,0,1,0.6522513063549688,65.23,High
O130568,C17576,P228190,Fashion,32.07,0.0,1,COD,2025-08-24,4,Central,No,32.07,3.98,7.24,26,Female,18-30,0-10%,4-5 Days,2025,8,6,1,0,1,0.5090651641258895,50.91,Medium
O130569,C17855,P220118,Home,45.99,0.1,1,COD,2025-01-28,4,Central,No,41.39,6.44,5.15,46,Other,46-60,0-10%,4-5 Days,2025,1,1,0,0,0,0.44271049845486654,44.27,Medium
O130570,C17795,P207775,Grocery,19.11,0.0,1,PayPal,2024-10-22,6,South,No,19.11,5.3,-3.77,23,Male,18-30,0-10%,6-7 Days,2024,10,1,0,0,0,0.20550437452767115,20.55,Low
O130571,C10083,P232016,Sports,24.56,0.0,1,COD,2025-04-20,5,North,No,24.56,5.1,2.27,45,Female,31-45,0-10%,4-5 Days,2025,4,6,1,0,0,0.38786461711312836,38.79,Medium
O130572,C13742,P232279,Sports,103.39,0.0,2,Debit Card,2025-05-27,7,North,No,206.78,8.51,53.52,33,Male,31-45,0-10%,6-7 Days,2025,5,1,0,0,0,0.48778705715609466,48.78,Medium
O130573,C14893,P213941,Home,13.75,0.2,2,PayPal,2025-01-01,4,West,No,22.0,3.45,2.71,36,Female,31-45,11-20%,4-5 Days,2025,1,2,0,0,0,0.4960209816539875,49.6,Medium
O130574,C12127,P244423,Fashion,62.74,0.0,5,Debit Card,2024-12-02,5,South,No,313.7,9.5,100.29,63,Male,Above 60,0-10%,4-5 Days,2024,12,0,0,0,1,0.6410491442880761,64.1,High
O130575,C11601,P235253,Electronics,80.42,0.05,2,Credit Card,2025-05-27,5,South,No,152.8,6.04,12.3,51,Male,46-60,0-10%,4-5 Days,2025,5,1,0,0,1,0.5429565658543358,54.3,Medium
O130576,C17376,P223638,Home,28.12,0.0,3,Debit Card,2023-11-19,8,Central,No,84.36,4.2,19.42,28,Male,18-30,0-10%,8-10 Days,2023,11,6,1,0,0,0.4442039207907961,44.42,Medium
O130577,C14617,P245460,Fashion,37.1,0.0,1,Credit Card,2024-06-28,3,North,No,37.1,6.44,6.54,31,Male,31-45,0-10%,1-3 Days,2024,6,4,0,0,1,0.6363503962050947,63.64,High
O130578,C11222,P204370,Home,11.42,0.15,2,PayPal,2024-04-22,5,West,No,19.41,3.61,1.82,34,Other,31-45,11-20%,4-5 Days,2024,4,0,0,0,0,0.42515569901303507,42.52,Medium
O130579,C15690,P219782,Electronics,1291.2,0.0,1,UPI,2024-10-18,5,West,No,1291.2,11.05,143.89,55,Female,46-60,0-10%,4-5 Days,2024,10,4,0,0,1,0.5894499623556136,58.94,Medium
O130580,C14329,P222639,Fashion,20.5,0.0,1,Credit Card,2024-11-07,5,South,Yes,20.5,3.68,3.49,55,Male,46-60,0-10%,4-5 Days,2024,11,3,0,1,1,0.5814341345019834,58.14,Medium
O130581,C11842,P237655,Electronics,51.55,0.05,1,Debit Card,2025-03-08,6,East,No,48.97,7.22,-1.34,26,Other,18-30,0-10%,6-7 Days,2025,3,5,1,0,1,0.5141059754824318,51.41,Medium
O130582,C12291,P222829,Electronics,699.06,0.0,1,Credit Card,2025-06-28,6,East,No,699.06,10.68,73.21,56,Male,46-60,0-10%,6-7 Days,2025,6,5,1,0,1,0.5894852248478752,58.95,Medium
O130583,C15512,P200332,Toys,3.36,0.0,2,Debit Card,2024-02-17,5,South,Yes,6.72,3.83,-1.14,19,Male,18-30,0-10%,4-5 Days,2024,2,5,1,1,0,0.43777790541686357,43.78,Medium
O130584,C11589,P241986,Sports,214.02,0.0,1,Wallet,2024-04-18,5,East,No,214.02,7.17,57.04,34,Female,31-45,0-10%,4-5 Days,2024,4,3,0,0,0,0.48814177866043934,48.81,Medium
O130585,C15565,P218508,Beauty,42.28,0.0,1,Debit Card,2025-02-02,6,East,No,42.28,7.11,11.92,63,Female,Above 60,0-10%,6-7 Days,2025,2,6,1,0,0,0.46887449983850116,46.89,Medium
O130586,C12896,P218616,Home,26.99,0.05,4,Credit Card,2024-03-01,4,North,No,102.56,9.25,19.47,19,Female,18-30,0-10%,4-5 Days,2024,3,4,0,0,1,0.5381266963342338,53.81,Medium
O130587,C14488,P227193,Sports,21.8,0.05,1,Credit Card,2025-08-06,5,Central,No,20.71,5.83,0.38,56,Male,46-60,0-10%,4-5 Days,2025,8,2,0,0,0,0.45930096368902606,45.93,Medium
O130588,C10008,P240415,Sports,143.39,0.0,1,Credit Card,2025-05-14,6,West,No,143.39,7.76,35.26,33,Male,31-45,0-10%,6-7 Days,2025,5,2,0,0,1,0.5098342507961402,50.98,Medium
O130589,C14708,P205282,Grocery,21.25,0.05,4,Credit Card,2023-12-04,4,North,Yes,80.75,6.79,-0.33,66,Male,Above 60,0-10%,4-5 Days,2023,12,0,0,1,0,0.2213392909785925,22.13,Low
O130590,C16039,P221524,Fashion,28.17,0.15,1,Credit Card,2025-08-16,4,West,No,23.94,3.32,5.06,31,Male,31-45,11-20%,4-5 Days,2025,8,5,1,0,1,0.5676218043376602,56.76,Medium
O130591,C16950,P207744,Toys,43.12,0.0,2,Credit Card,2025-04-15,4,South,No,86.24,6.71,27.79,30,Male,18-30,0-10%,4-5 Days,2025,4,1,0,0,1,0.5047962967420074,50.48,Medium
O130592,C10714,P205697,Grocery,3.91,0.0,1,Credit Card,2024-06-16,4,North,No,3.91,2.03,-1.72,23,Female,18-30,0-10%,4-5 Days,2024,6,6,1,0,0,0.14353294773412992,14.35,Low
O130593,C11927,P233720,Electronics,356.68,0.0,1,Credit Card,2024-10-10,6,West,No,356.68,8.86,33.94,33,Female,31-45,0-10%,6-7 Days,2024,10,3,0,0,1,0.5971466073143084,59.71,Medium
O130594,C17320,P203369,Home,80.68,0.0,3,COD,2024-10-17,4,West,No,242.04,8.86,58.91,56,Male,46-60,0-10%,4-5 Days,2024,10,3,0,0,1,0.5085944203677254,50.86,Medium
O130595,C10109,P222826,Home,63.45,0.15,2,Credit Card,2024-12-12,4,West,No,107.86,6.75,23.45,22,Female,18-30,11-20%,4-5 Days,2024,12,3,0,0,1,0.513245932996391,51.32,Medium
O130596,C14929,P211545,Toys,17.17,0.0,1,PayPal,2023-12-08,8,East,Yes,17.17,4.41,2.46,62,Female,Above 60,0-10%,8-10 Days,2023,12,4,0,1,1,0.5177442984476143,51.77,Medium
O130597,C10265,P242946,Electronics,167.21,0.0,1,COD,2024-06-03,3,North,No,167.21,7.2,12.87,62,Female,Above 60,0-10%,1-3 Days,2024,6,0,0,0,1,0.539177288725496,53.92,Medium
O130598,C15492,P206553,Beauty,9.18,0.0,1,Credit Card,2024-11-18,4,North,No,9.18,3.33,0.8,68,Female,Above 60,0-10%,4-5 Days,2024,11,0,0,0,0,0.4069019756083826,40.69,Medium
